SchoolName,YearTerm,SType,Level,Total
โรงเรียนเตรียมอุดมศึกษาพัฒนาการ ปทุมธานี,2566/1,เดินเท้า,P3,0
โรงเรียนเตรียมอุดมศึกษาพัฒนาการ ปทุมธานี,2566/1,เดินเท้า,P4,0
โรงเรียนเตรียมอุดมศึกษาพัฒนาการ ปทุมธานี,2566/1,เดินเท้า,P5,0
โรงเรียนเตรียมอุดมศึกษาพัฒนาการ ปทุมธานี,2566/1,เดินเท้า,P6,0
โรงเรียนเตรียมอุดมศึกษาพัฒนาการ ปทุมธานี,2566/1,เดินเท้า,M1,5
โรงเรียนเตรียมอุดมศึกษาพัฒนาการ ปทุมธานี,2566/1,เดินเท้า,M2,4
โรงเรียนเตรียมอุดมศึกษาพัฒนาการ ปทุมธานี,2566/1,เดินเท้า,M3,3
โรงเรียนเตรียมอุดมศึกษาพัฒนาการ ปทุมธานี,2566/1,เดินเท้า,M4,6
โรงเรียนเตรียมอุดมศึกษาพัฒนาการ ปทุมธานี,2566/1,เดินเท้า,M5,1
โรงเรียนเตรียมอุดมศึกษาพัฒนาการ ปทุมธานี,2566/1,เดินเท้า,M6,5
โรงเรียนเตรียมอุดมศึกษาพัฒนาการ ปทุมธานี,2566/1,จักรยานยืมเรียน,P1,0
โรงเรียนเตรียมอุดมศึกษาพัฒนาการ ปทุมธานี,2566/1,จักรยานยืมเรียน,P2,0
โรงเรียนเตรียมอุดมศึกษาพัฒนาการ ปทุมธานี,2566/1,จักรยานยืมเรียน,P3,0
โรงเรียนเตรียมอุดมศึกษาพัฒนาการ ปทุมธานี,2566/1,จักรยานยืมเรียน,P4,0
โรงเรียนเตรียมอุดมศึกษาพัฒนาการ ปทุมธานี,2566/1,จักรยานยืมเรียน,P5,0
โรงเรียนเตรียมอุดมศึกษาพัฒนาการ ปทุมธานี,2566/1,จักรยานยืมเรียน,P6,0
โรงเรียนเตรียมอุดมศึกษาพัฒนาการ ปทุมธานี,2566/1,จักรยานยืมเรียน,M1,0
โรงเรียนเตรียมอุดมศึกษาพัฒนาการ ปทุมธานี,2566/1,จักรยานยืมเรียน,M2,0
โรงเรียนเตรียมอุดมศึกษาพัฒนาการ ปทุมธานี,2566/1,จักรยานยืมเรียน,M3,0
โรงเรียนเตรียมอุดมศึกษาพัฒนาการ ปทุมธานี,2566/1,จักรยานยืมเรียน,M4,1
โรงเรียนเตรียมอุดมศึกษาพัฒนาการ ปทุมธานี,2566/1,จักรยานยืมเรียน,M5,0
โรงเรียนเตรียมอุดมศึกษาพัฒนาการ ปทุมธานี,2566/1,จักรยานยืมเรียน,M6,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P1,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P2,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P3,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P4,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P5,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P6,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M1,60
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M2,53
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M3,74
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M4,73
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M5,86
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M6,92
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P1,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P2,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P3,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P4,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P5,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P6,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M1,37
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M2,29
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M3,43
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M4,29
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M5,29
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M6,37
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P1,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P2,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P3,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P4,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P5,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P6,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M1,98
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M2,82
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M3,117
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M4,103
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M5,118
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M6,131
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,เดินเท้า,P1,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,เดินเท้า,P2,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,เดินเท้า,P3,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,เดินเท้า,P4,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,เดินเท้า,P5,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,เดินเท้า,P6,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,เดินเท้า,M1,1
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,เดินเท้า,M2,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,เดินเท้า,M3,0
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,เดินเท้า,M4,1
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,เดินเท้า,M5,3
โรงเรียนเทพศิรินทร์คลองสิบสาม ปทุมธานี,2566/1,เดินเท้า,M6,2
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P1,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P2,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P3,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P4,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P5,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P6,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M1,217
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M2,200
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M3,251
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M4,237
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M5,258
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M6,238
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P1,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P2,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P3,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P4,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P5,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P6,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M1,91
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M2,67
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M3,51
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M4,58
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M5,54
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M6,45
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P1,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P2,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P3,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P4,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P5,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P6,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M1,309
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M2,267
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M3,305
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M4,295
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M5,313
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M6,285
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,เดินเท้า,P1,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,เดินเท้า,P2,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,เดินเท้า,P3,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,เดินเท้า,P4,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,เดินเท้า,P5,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,เดินเท้า,P6,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,เดินเท้า,M1,1
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,เดินเท้า,M2,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,เดินเท้า,M3,3
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,เดินเท้า,M4,0
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,เดินเท้า,M5,1
โรงเรียนนวมินทราชินูทิศ สวนกุหลาบวิทยาลัย ปทุมธานี,2566/1,เดินเท้า,M6,2
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P1,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P2,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P3,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P4,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P5,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,P6,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M1,54
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M2,34
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M3,52
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M4,79
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M5,37
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,เสียค่าโดยสารโดยใช้พาหนะ,M6,52
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P1,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P2,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P3,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P4,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P5,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,P6,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M1,37
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M2,16
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M3,28
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M4,27
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M5,11
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,ไม่เสียค่าโดยสารโดยใช้พาหนะ,M6,23
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P1,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P2,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P3,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P4,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P5,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,P6,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M1,91
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M2,50
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M3,81
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M4,108
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M5,48
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,นักเรียนอยู่ห่างเกิน 3 กม.,M6,75
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,เดินเท้า,P1,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,เดินเท้า,P2,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,เดินเท้า,P3,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,เดินเท้า,P4,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,เดินเท้า,P5,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,เดินเท้า,P6,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,เดินเท้า,M1,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,เดินเท้า,M2,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,เดินเท้า,M3,1
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,เดินเท้า,M4,2
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,เดินเท้า,M5,0
โรงเรียนมัธยมสังคีตวิทยา กรุงเทพมหานคร,2566/1,เดินเท้า,M6,0
